Zipcode,Housing,Transportation,Food,Healthcare,Personal Insurance,Apparel,Services,Entertainment,Other,Monthly Expense,Income Adjustment Factor,City,State
93519,2400,600,500,340,1000,250,300,350,200,5940,1.2,MOJAVE,CA
93522,1800,600,500,340,1000,250,300,350,200,5340,0.9,DARWIN,CA
93523,1600,600,500,340,1000,250,300,350,200,5140,0.8,EDWARDS,CA
93526,2000,600,500,340,1000,250,300,350,200,5540,1,INDEPENDENCE,CA
93527,2200,600,500,340,1000,250,300,350,200,5740,1.1,INYOKERN,CA
93528,2400,600,500,340,1000,250,300,350,200,5940,1.2,JOHANNESBURG,CA
93529,1800,600,500,340,1000,250,300,350,200,5340,0.9,JUNE LAKE,CA
93530,1600,600,500,340,1000,250,300,350,200,5140,0.8,KEELER,CA
93531,2000,600,500,340,1000,250,300,350,200,5540,1,KEENE,CA
93532,2200,600,500,340,1000,250,300,350,200,5740,1.1,LAKE HUGHES,CA
93534,2400,600,500,340,1000,250,300,350,200,5940,1.2,LANCASTER,CA
93535,1800,600,500,340,1000,250,300,350,200,5340,0.9,LANCASTER,CA
93536,1600,600,500,340,1000,250,300,350,200,5140,0.8,LANCASTER,CA
93539,2000,600,500,340,1000,250,300,350,200,5540,1,LANCASTER,CA
93541,2200,600,500,340,1000,250,300,350,200,5740,1.1,LEE VINING,CA
93542,2400,600,500,340,1000,250,300,350,200,5940,1.2,INYOKERN,CA
93543,1800,600,500,340,1000,250,300,350,200,5340,0.9,LITTLEROCK,CA
93544,1600,600,500,340,1000,250,300,350,200,5140,0.8,LLANO,CA
93545,2000,600,500,340,1000,250,300,350,200,5540,1,LONE PINE,CA
93546,2200,600,500,340,1000,250,300,350,200,5740,1.1,MAMMOTH LAKES,CA
93549,2400,600,500,340,1000,250,300,350,200,5940,1.2,OLANCHA,CA
93550,1800,600,500,340,1000,250,300,350,200,5340,0.9,PALMDALE,CA
93550,1600,600,500,340,1000,250,300,350,200,5140,0.8,PALMDALE,CA
93551,2000,600,500,340,1000,250,300,350,200,5540,1,LEONA VALLEY,CA
93551,2200,600,500,340,1000,250,300,350,200,5740,1.1,PALMDALE,CA
93552,2400,600,500,340,1000,250,300,350,200,5940,1.2,PALMDALE,CA
93553,1800,600,500,340,1000,250,300,350,200,5340,0.9,PEARBLOSSOM,CA
93555,1600,600,500,340,1000,250,300,350,200,5140,0.8,RIDGECREST,CA
93556,2000,600,500,340,1000,250,300,350,200,5540,1,RIDGECREST,CA
93558,2200,600,500,340,1000,250,300,350,200,5740,1.1,JOHANNESBURG,CA
93560,2400,600,500,340,1000,250,300,350,200,5940,1.2,ROSAMOND,CA
93561,1800,600,500,340,1000,250,300,350,200,5340,0.9,TEHACHAPI,CA
93562,1600,600,500,340,1000,250,300,350,200,5140,0.8,RIDGECREST,CA
93563,2000,600,500,340,1000,250,300,350,200,5540,1,PEARBLOSSOM,CA
93563,2200,600,500,340,1000,250,300,350,200,5740,1.1,VALYERMO,CA
93581,2400,600,500,340,1000,250,300,350,200,5940,1.2,TEHACHAPI,CA
93584,1800,600,500,340,1000,250,300,350,200,5340,0.9,LANCASTER,CA
93586,1600,600,500,340,1000,250,300,350,200,5140,0.8,LANCASTER,CA
93590,2000,600,500,340,1000,250,300,350,200,5540,1,PALMDALE,CA
93591,2200,600,500,340,1000,250,300,350,200,5740,1.1,PALMDALE,CA
93592,2400,600,500,340,1000,250,300,350,200,5940,1.2,TRONA,CA
93596,1800,600,500,340,1000,250,300,350,200,5340,0.9,BORON,CA
93601,1600,600,500,340,1000,250,300,350,200,5140,0.8,AHWAHNEE,CA
93602,2000,600,500,340,1000,250,300,350,200,5540,1,AUBERRY,CA
93603,2200,600,500,340,1000,250,300,350,200,5740,1.1,MIRAMONTE,CA
93604,2400,600,500,340,1000,250,300,350,200,5940,1.2,BASS LAKE,CA
93605,1800,600,500,340,1000,250,300,350,200,5340,0.9,BIG CREEK,CA
93606,1600,600,500,340,1000,250,300,350,200,5140,0.8,BIOLA,CA
93607,2000,600,500,340,1000,250,300,350,200,5540,1,RIVERDALE,CA
93608,2200,600,500,340,1000,250,300,350,200,5740,1.1,CANTUA CREEK,CA
93609,2400,600,500,340,1000,250,300,350,200,5940,1.2,CARUTHERS,CA
93610,1800,600,500,340,1000,250,300,350,200,5340,0.9,CHOWCHILLA,CA
93611,1600,600,500,340,1000,250,300,350,200,5140,0.8,CLOVIS,CA
93612,2000,600,500,340,1000,250,300,350,200,5540,1,CLOVIS,CA
93613,2200,600,500,340,1000,250,300,350,200,5740,1.1,CLOVIS,CA
93614,2400,600,500,340,1000,250,300,350,200,5940,1.2,COARSEGOLD,CA
93615,1800,600,500,340,1000,250,300,350,200,5340,0.9,CUTLER,CA
93616,1600,600,500,340,1000,250,300,350,200,5140,0.8,DEL REY,CA
93618,2000,600,500,340,1000,250,300,350,200,5540,1,DINUBA,CA
93619,2200,600,500,340,1000,250,300,350,200,5740,1.1,CLOVIS,CA
93620,2400,600,500,340,1000,250,300,350,200,5940,1.2,DOS PALOS,CA
93621,1800,600,500,340,1000,250,300,350,200,5340,0.9,DUNLAP,CA
93622,1600,600,500,340,1000,250,300,350,200,5140,0.8,FIREBAUGH,CA
93623,2000,600,500,340,1000,250,300,350,200,5540,1,FISH CAMP,CA
93624,2200,600,500,340,1000,250,300,350,200,5740,1.1,FIVE POINTS,CA
93625,2400,600,500,340,1000,250,300,350,200,5940,1.2,FOWLER,CA
93626,1800,600,500,340,1000,250,300,350,200,5340,0.9,FRIANT,CA
93627,1600,600,500,340,1000,250,300,350,200,5140,0.8,HELM,CA
93628,2000,600,500,340,1000,250,300,350,200,5540,1,MIRAMONTE,CA
93630,2200,600,500,340,1000,250,300,350,200,5740,1.1,KERMAN,CA
93631,2400,600,500,340,1000,250,300,350,200,5940,1.2,KINGSBURG,CA
93633,1800,600,500,340,1000,250,300,350,200,5340,0.9,KINGS CANYON NATIONAL PK,CA
93634,1600,600,500,340,1000,250,300,350,200,5140,0.8,LAKESHORE,CA
93635,2000,600,500,340,1000,250,300,350,200,5540,1,LOS BANOS,CA
93636,2200,600,500,340,1000,250,300,350,200,5740,1.1,MADERA,CA
93637,2400,600,500,340,1000,250,300,350,200,5940,1.2,MADERA,CA
93638,1800,600,500,340,1000,250,300,350,200,5340,0.9,MADERA,CA
93639,1600,600,500,340,1000,250,300,350,200,5140,0.8,MADERA,CA
93640,2000,600,500,340,1000,250,300,350,200,5540,1,MENDOTA,CA
93641,2200,600,500,340,1000,250,300,350,200,5740,1.1,MIRAMONTE,CA
93643,2400,600,500,340,1000,250,300,350,200,5940,1.2,NORTH FORK,CA
93644,1800,600,500,340,1000,250,300,350,200,5340,0.9,OAKHURST,CA
93645,1600,600,500,340,1000,250,300,350,200,5140,0.8,O NEALS,CA
93646,2000,600,500,340,1000,250,300,350,200,5540,1,ORANGE COVE,CA
93647,2200,600,500,340,1000,250,300,350,200,5740,1.1,OROSI,CA
93648,2400,600,500,340,1000,250,300,350,200,5940,1.2,PARLIER,CA
93649,1800,600,500,340,1000,250,300,350,200,5340,0.9,PIEDRA,CA
93650,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRESNO,CA
93650,2000,600,500,340,1000,250,300,350,200,5540,1,FRESNO,CA
93651,2200,600,500,340,1000,250,300,350,200,5740,1.1,PRATHER,CA
93652,2400,600,500,340,1000,250,300,350,200,5940,1.2,RAISIN CITY,CA
93653,1800,600,500,340,1000,250,300,350,200,5340,0.9,RAYMOND,CA
93654,1600,600,500,340,1000,250,300,350,200,5140,0.8,REEDLEY,CA
93656,2000,600,500,340,1000,250,300,350,200,5540,1,RIVERDALE,CA
93657,2200,600,500,340,1000,250,300,350,200,5740,1.1,SANGER,CA
93660,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN JOAQUIN,CA
93661,1800,600,500,340,1000,250,300,350,200,5340,0.9,SANTA RITA PARK,CA
93662,1600,600,500,340,1000,250,300,350,200,5140,0.8,SELMA,CA
93664,2000,600,500,340,1000,250,300,350,200,5540,1,SHAVER LAKE,CA
93665,2200,600,500,340,1000,250,300,350,200,5740,1.1,SOUTH DOS PALOS,CA
93666,2400,600,500,340,1000,250,300,350,200,5940,1.2,SULTANA,CA
93667,1800,600,500,340,1000,250,300,350,200,5340,0.9,TOLLHOUSE,CA
93668,1600,600,500,340,1000,250,300,350,200,5140,0.8,TRANQUILLITY,CA
93670,2000,600,500,340,1000,250,300,350,200,5540,1,YETTEM,CA
93673,2200,600,500,340,1000,250,300,350,200,5740,1.1,TRAVER,CA
93675,2400,600,500,340,1000,250,300,350,200,5940,1.2,ORANGE COVE,CA
93675,1800,600,500,340,1000,250,300,350,200,5340,0.9,SQUAW VALLEY,CA
93701,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRESNO,CA
93702,2000,600,500,340,1000,250,300,350,200,5540,1,FRESNO,CA
93702,2200,600,500,340,1000,250,300,350,200,5740,1.1,FRESNO,CA
93703,2400,600,500,340,1000,250,300,350,200,5940,1.2,FRESNO,CA
93704,1800,600,500,340,1000,250,300,350,200,5340,0.9,FRESNO,CA
93705,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRESNO,CA
93706,2000,600,500,340,1000,250,300,350,200,5540,1,FRESNO,CA
93707,2200,600,500,340,1000,250,300,350,200,5740,1.1,FRESNO,CA
93708,2400,600,500,340,1000,250,300,350,200,5940,1.2,FRESNO,CA
93709,1800,600,500,340,1000,250,300,350,200,5340,0.9,FRESNO,CA
93710,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRESNO,CA
93711,2000,600,500,340,1000,250,300,350,200,5540,1,FRESNO,CA
93712,2200,600,500,340,1000,250,300,350,200,5740,1.1,FRESNO,CA
93714,2400,600,500,340,1000,250,300,350,200,5940,1.2,FRESNO,CA
93715,1800,600,500,340,1000,250,300,350,200,5340,0.9,FRESNO,CA
93716,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRESNO,CA
93717,2000,600,500,340,1000,250,300,350,200,5540,1,FRESNO,CA
93718,2200,600,500,340,1000,250,300,350,200,5740,1.1,FRESNO,CA
93720,2400,600,500,340,1000,250,300,350,200,5940,1.2,FRESNO,CA
93721,1800,600,500,340,1000,250,300,350,200,5340,0.9,FRESNO,CA
93722,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRESNO,CA
93723,2000,600,500,340,1000,250,300,350,200,5540,1,FRESNO,CA
93725,2200,600,500,340,1000,250,300,350,200,5740,1.1,FRESNO,CA
93726,2400,600,500,340,1000,250,300,350,200,5940,1.2,FRESNO,CA
93727,1800,600,500,340,1000,250,300,350,200,5340,0.9,FRESNO,CA
93728,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRESNO,CA
93729,2000,600,500,340,1000,250,300,350,200,5540,1,FRESNO,CA
93730,2200,600,500,340,1000,250,300,350,200,5740,1.1,FRESNO,CA
93737,2400,600,500,340,1000,250,300,350,200,5940,1.2,FRESNO,CA
93744,1800,600,500,340,1000,250,300,350,200,5340,0.9,FRESNO,CA
93745,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRESNO,CA
93747,2000,600,500,340,1000,250,300,350,200,5540,1,FRESNO,CA
93755,2200,600,500,340,1000,250,300,350,200,5740,1.1,FRESNO,CA
93771,2400,600,500,340,1000,250,300,350,200,5940,1.2,FRESNO,CA
93772,1800,600,500,340,1000,250,300,350,200,5340,0.9,FRESNO,CA
93773,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRESNO,CA
93774,2000,600,500,340,1000,250,300,350,200,5540,1,FRESNO,CA
93775,2200,600,500,340,1000,250,300,350,200,5740,1.1,FRESNO,CA
93776,2400,600,500,340,1000,250,300,350,200,5940,1.2,FRESNO,CA
93777,1800,600,500,340,1000,250,300,350,200,5340,0.9,FRESNO,CA
93778,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRESNO,CA
93779,2000,600,500,340,1000,250,300,350,200,5540,1,FRESNO,CA
93790,2200,600,500,340,1000,250,300,350,200,5740,1.1,FRESNO,CA
93791,2400,600,500,340,1000,250,300,350,200,5940,1.2,FRESNO,CA
93792,1800,600,500,340,1000,250,300,350,200,5340,0.9,FRESNO,CA
93793,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRESNO,CA
93794,2000,600,500,340,1000,250,300,350,200,5540,1,FRESNO,CA
93901,2200,600,500,340,1000,250,300,350,200,5740,1.1,SALINAS,CA
93902,2400,600,500,340,1000,250,300,350,200,5940,1.2,SALINAS,CA
93905,1800,600,500,340,1000,250,300,350,200,5340,0.9,SALINAS,CA
93906,1600,600,500,340,1000,250,300,350,200,5140,0.8,SALINAS,CA
93907,2000,600,500,340,1000,250,300,350,200,5540,1,SALINAS,CA
93908,2200,600,500,340,1000,250,300,350,200,5740,1.1,SALINAS,CA
93912,2400,600,500,340,1000,250,300,350,200,5940,1.2,SALINAS,CA
93915,1800,600,500,340,1000,250,300,350,200,5340,0.9,SALINAS,CA
93920,1600,600,500,340,1000,250,300,350,200,5140,0.8,BIG SUR,CA
93921,2000,600,500,340,1000,250,300,350,200,5540,1,CARMEL BY THE SEA,CA
93922,2200,600,500,340,1000,250,300,350,200,5740,1.1,CARMEL,CA
93923,2400,600,500,340,1000,250,300,350,200,5940,1.2,CARMEL,CA
93924,1800,600,500,340,1000,250,300,350,200,5340,0.9,CARMEL VALLEY,CA
93925,1600,600,500,340,1000,250,300,350,200,5140,0.8,CHUALAR,CA
93926,2000,600,500,340,1000,250,300,350,200,5540,1,GONZALES,CA
93927,2200,600,500,340,1000,250,300,350,200,5740,1.1,GREENFIELD,CA
93928,2400,600,500,340,1000,250,300,350,200,5940,1.2,JOLON,CA
93930,1800,600,500,340,1000,250,300,350,200,5340,0.9,KING CITY,CA
93932,1600,600,500,340,1000,250,300,350,200,5140,0.8,LOCKWOOD,CA
93933,2000,600,500,340,1000,250,300,350,200,5540,1,MARINA,CA
93940,2200,600,500,340,1000,250,300,350,200,5740,1.1,MONTEREY,CA
93942,2400,600,500,340,1000,250,300,350,200,5940,1.2,MONTEREY,CA
93943,1800,600,500,340,1000,250,300,350,200,5340,0.9,MONTEREY,CA
93944,1600,600,500,340,1000,250,300,350,200,5140,0.8,MONTEREY,CA
93950,2000,600,500,340,1000,250,300,350,200,5540,1,PACIFIC GROVE,CA
93953,2200,600,500,340,1000,250,300,350,200,5740,1.1,PEBBLE BEACH,CA
93954,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN LUCAS,CA
93955,1800,600,500,340,1000,250,300,350,200,5340,0.9,SEASIDE,CA
93960,1600,600,500,340,1000,250,300,350,200,5140,0.8,SOLEDAD,CA
93962,2000,600,500,340,1000,250,300,350,200,5540,1,SALINAS,CA
94002,2200,600,500,340,1000,250,300,350,200,5740,1.1,BELMONT,CA
94005,2400,600,500,340,1000,250,300,350,200,5940,1.2,BRISBANE,CA
94010,1800,600,500,340,1000,250,300,350,200,5340,0.9,BURLINGAME,CA
94011,1600,600,500,340,1000,250,300,350,200,5140,0.8,BURLINGAME,CA
94011,2000,600,500,340,1000,250,300,350,200,5540,1,BURLINGAME,CA
94011,2200,600,500,340,1000,250,300,350,200,5740,1.1,BURLINGAME,CA
94014,2400,600,500,340,1000,250,300,350,200,5940,1.2,DALY CITY,CA
94014,1800,600,500,340,1000,250,300,350,200,5340,0.9,DALY CITY,CA
94015,1600,600,500,340,1000,250,300,350,200,5140,0.8,DALY CITY,CA
94015,2000,600,500,340,1000,250,300,350,200,5540,1,DALY CITY,CA
94016,2200,600,500,340,1000,250,300,350,200,5740,1.1,DALY CITY,CA
94017,2400,600,500,340,1000,250,300,350,200,5940,1.2,DALY CITY,CA
94018,1800,600,500,340,1000,250,300,350,200,5340,0.9,EL GRANADA,CA
94019,1600,600,500,340,1000,250,300,350,200,5140,0.8,HALF MOON BAY,CA
94020,2000,600,500,340,1000,250,300,350,200,5540,1,LA HONDA,CA
94021,2200,600,500,340,1000,250,300,350,200,5740,1.1,LOMA MAR,CA
94022,2400,600,500,340,1000,250,300,350,200,5940,1.2,LOS ALTOS,CA
94023,1800,600,500,340,1000,250,300,350,200,5340,0.9,LOS ALTOS,CA
94024,1600,600,500,340,1000,250,300,350,200,5140,0.8,LOS ALTOS,CA
94025,2000,600,500,340,1000,250,300,350,200,5540,1,MENLO PARK,CA
94026,2200,600,500,340,1000,250,300,350,200,5740,1.1,MENLO PARK,CA
94026,2400,600,500,340,1000,250,300,350,200,5940,1.2,MENLO PARK,CA
94026,1800,600,500,340,1000,250,300,350,200,5340,0.9,MENLO PARK,CA
94027,1600,600,500,340,1000,250,300,350,200,5140,0.8,MENLO PARK,CA
94028,2000,600,500,340,1000,250,300,350,200,5540,1,MENLO PARK,CA
94030,2200,600,500,340,1000,250,300,350,200,5740,1.1,MILLBRAE,CA
94035,2400,600,500,340,1000,250,300,350,200,5940,1.2,MOUNTAIN VIEW,CA
94037,1800,600,500,340,1000,250,300,350,200,5340,0.9,MONTARA,CA
94038,1600,600,500,340,1000,250,300,350,200,5140,0.8,MOSS BEACH,CA
94039,2000,600,500,340,1000,250,300,350,200,5540,1,MOUNTAIN VIEW,CA
94040,2200,600,500,340,1000,250,300,350,200,5740,1.1,MOUNTAIN VIEW,CA
94040,2400,600,500,340,1000,250,300,350,200,5940,1.2,MOUNTAIN VIEW,CA
94041,1800,600,500,340,1000,250,300,350,200,5340,0.9,MOUNTAIN VIEW,CA
94042,1600,600,500,340,1000,250,300,350,200,5140,0.8,MOUNTAIN VIEW,CA
94043,2000,600,500,340,1000,250,300,350,200,5540,1,MOUNTAIN VIEW,CA
94044,2200,600,500,340,1000,250,300,350,200,5740,1.1,PACIFICA,CA
94044,2400,600,500,340,1000,250,300,350,200,5940,1.2,PACIFICA,CA
94060,1800,600,500,340,1000,250,300,350,200,5340,0.9,PESCADERO,CA
94061,1600,600,500,340,1000,250,300,350,200,5140,0.8,REDWOOD CITY,CA
94061,2000,600,500,340,1000,250,300,350,200,5540,1,REDWOOD CITY,CA
94062,2200,600,500,340,1000,250,300,350,200,5740,1.1,REDWOOD CITY,CA
94062,2400,600,500,340,1000,250,300,350,200,5940,1.2,WOODSIDE,CA
94063,1800,600,500,340,1000,250,300,350,200,5340,0.9,REDWOOD CITY,CA
94064,1600,600,500,340,1000,250,300,350,200,5140,0.8,REDWOOD CITY,CA
94065,2000,600,500,340,1000,250,300,350,200,5540,1,REDWOOD CITY,CA
94066,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN BRUNO,CA
94070,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN CARLOS,CA
94074,1800,600,500,340,1000,250,300,350,200,5340,0.9,SAN GREGORIO,CA
94080,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN BRUNO,CA
94083,2000,600,500,340,1000,250,300,350,200,5540,1,SOUTH SAN FRANCISCO,CA
94083,2200,600,500,340,1000,250,300,350,200,5740,1.1,SOUTH SAN FRANCISCO,CA
94085,2400,600,500,340,1000,250,300,350,200,5940,1.2,EAST PALO ALTO,CA
94086,1800,600,500,340,1000,250,300,350,200,5340,0.9,SUNNYVALE,CA
94086,1600,600,500,340,1000,250,300,350,200,5140,0.8,SUNNYVALE,CA
94087,2000,600,500,340,1000,250,300,350,200,5540,1,SUNNYVALE,CA
94087,2200,600,500,340,1000,250,300,350,200,5740,1.1,SUNNYVALE,CA
94088,2400,600,500,340,1000,250,300,350,200,5940,1.2,SUNNYVALE,CA
94089,1800,600,500,340,1000,250,300,350,200,5340,0.9,SUNNYVALE,CA
94102,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN FRANCISCO,CA
94103,2000,600,500,340,1000,250,300,350,200,5540,1,SAN FRANCISCO,CA
94104,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN FRANCISCO,CA
94104,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN FRANCISCO,CA
94105,1800,600,500,340,1000,250,300,350,200,5340,0.9,SAN FRANCISCO,CA
94107,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN FRANCISCO,CA
94107,2000,600,500,340,1000,250,300,350,200,5540,1,SAN FRANCISCO,CA
94108,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN FRANCISCO,CA
94109,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN FRANCISCO,CA
94110,1800,600,500,340,1000,250,300,350,200,5340,0.9,SAN FRANCISCO,CA
94111,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN FRANCISCO,CA
94112,2000,600,500,340,1000,250,300,350,200,5540,1,SAN FRANCISCO,CA
94112,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN FRANCISCO,CA
94114,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN FRANCISCO,CA
94114,1800,600,500,340,1000,250,300,350,200,5340,0.9,SAN FRANCISCO,CA
94115,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN FRANCISCO,CA
94116,2000,600,500,340,1000,250,300,350,200,5540,1,SAN FRANCISCO,CA
94117,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN FRANCISCO,CA
94117,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN FRANCISCO,CA
94118,1800,600,500,340,1000,250,300,350,200,5340,0.9,SAN FRANCISCO,CA
94119,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN FRANCISCO,CA
94120,2000,600,500,340,1000,250,300,350,200,5540,1,SAN FRANCISCO,CA
94121,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN FRANCISCO,CA
94121,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN FRANCISCO,CA
94122,1800,600,500,340,1000,250,300,350,200,5340,0.9,SAN FRANCISCO,CA
94122,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN FRANCISCO,CA
94122,2000,600,500,340,1000,250,300,350,200,5540,1,SAN FRANCISCO,CA
94123,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN FRANCISCO,CA
94124,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN FRANCISCO,CA
94125,1800,600,500,340,1000,250,300,350,200,5340,0.9,BURLINGAME,CA
94126,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN FRANCISCO,CA
94127,2000,600,500,340,1000,250,300,350,200,5540,1,SAN FRANCISCO,CA
94127,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN FRANCISCO,CA
94128,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN FRANCISCO,CA
94128,1800,600,500,340,1000,250,300,350,200,5340,0.9,BURLINGAME,CA
94129,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN FRANCISCO,CA
94129,2000,600,500,340,1000,250,300,350,200,5540,1,SAN FRANCISCO,CA
94130,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN FRANCISCO,CA
94131,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN FRANCISCO,CA
94131,1800,600,500,340,1000,250,300,350,200,5340,0.9,SAN FRANCISCO,CA
94132,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN FRANCISCO,CA
94132,2000,600,500,340,1000,250,300,350,200,5540,1,SAN FRANCISCO,CA
94133,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN FRANCISCO,CA
94133,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN FRANCISCO,CA
94134,1800,600,500,340,1000,250,300,350,200,5340,0.9,SAN FRANCISCO,CA
94134,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN FRANCISCO,CA
94134,2000,600,500,340,1000,250,300,350,200,5540,1,SAN FRANCISCO,CA
94140,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN FRANCISCO,CA
94141,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN FRANCISCO,CA
94142,1800,600,500,340,1000,250,300,350,200,5340,0.9,SAN FRANCISCO,CA
94146,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN FRANCISCO,CA
94147,2000,600,500,340,1000,250,300,350,200,5540,1,SAN FRANCISCO,CA
94147,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN FRANCISCO,CA
94158,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN FRANCISCO,CA
94159,1800,600,500,340,1000,250,300,350,200,5340,0.9,SAN FRANCISCO,CA
94164,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN FRANCISCO,CA
94172,2000,600,500,340,1000,250,300,350,200,5540,1,SAN FRANCISCO,CA
94188,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN FRANCISCO,CA
94301,2400,600,500,340,1000,250,300,350,200,5940,1.2,EAST PALO ALTO,CA
94302,1800,600,500,340,1000,250,300,350,200,5340,0.9,PALO ALTO,CA
94303,1600,600,500,340,1000,250,300,350,200,5140,0.8,EAST PALO ALTO,CA
94304,2000,600,500,340,1000,250,300,350,200,5540,1,EAST PALO ALTO,CA
94304,2200,600,500,340,1000,250,300,350,200,5740,1.1,PALO ALTO,CA
94305,2400,600,500,340,1000,250,300,350,200,5940,1.2,EAST PALO ALTO,CA
94306,1800,600,500,340,1000,250,300,350,200,5340,0.9,PALO ALTO,CA
94306,1600,600,500,340,1000,250,300,350,200,5140,0.8,EAST PALO ALTO,CA
94309,2000,600,500,340,1000,250,300,350,200,5540,1,STANFORD,CA
94401,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAN MATEO,CA
94401,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN MATEO,CA
94402,1800,600,500,340,1000,250,300,350,200,5340,0.9,SAN MATEO,CA
94403,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAN MATEO,CA
94403,2000,600,500,340,1000,250,300,350,200,5540,1,SAN MATEO,CA
94404,2200,600,500,340,1000,250,300,350,200,5740,1.1,FOSTER CITY,CA
94404,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAN MATEO,CA
94501,1800,600,500,340,1000,250,300,350,200,5340,0.9,ALAMEDA,CA
94501,1600,600,500,340,1000,250,300,350,200,5140,0.8,ALAMEDA,CA
94501,2000,600,500,340,1000,250,300,350,200,5540,1,ALAMEDA,CA
94502,2200,600,500,340,1000,250,300,350,200,5740,1.1,ALAMEDA,CA
94503,2400,600,500,340,1000,250,300,350,200,5940,1.2,AMERICAN CANYON,CA
94503,1800,600,500,340,1000,250,300,350,200,5340,0.9,VALLEJO,CA
94505,1600,600,500,340,1000,250,300,350,200,5140,0.8,DISCOVERY BAY,CA
94506,2000,600,500,340,1000,250,300,350,200,5540,1,DANVILLE,CA
94507,2200,600,500,340,1000,250,300,350,200,5740,1.1,ALAMO,CA
94508,2400,600,500,340,1000,250,300,350,200,5940,1.2,ANGWIN,CA
94509,1800,600,500,340,1000,250,300,350,200,5340,0.9,ANTIOCH,CA
94509,1600,600,500,340,1000,250,300,350,200,5140,0.8,ANTIOCH,CA
94510,2000,600,500,340,1000,250,300,350,200,5540,1,BENICIA,CA
94511,2200,600,500,340,1000,250,300,350,200,5740,1.1,BETHEL ISLAND,CA
94512,2400,600,500,340,1000,250,300,350,200,5940,1.2,SUISUN CITY,CA
94513,1800,600,500,340,1000,250,300,350,200,5340,0.9,BRENTWOOD,CA
94514,1600,600,500,340,1000,250,300,350,200,5140,0.8,BYRON,CA
